datetime,season,weather,temp,atemp,humidity,windspeed,day_type,hour,count
2011-10-08 03:00:00,4,1,18.04,21.97,88,0.0,2,3,20
2011-10-08 04:00:00,4,1,17.22,21.21,94,8.9981,2,4,10
2011-10-08 05:00:00,4,1,17.22,21.21,88,7.0015,2,5,8
2011-10-08 06:00:00,4,1,17.22,21.21,94,0.0,2,6,22
2011-10-08 07:00:00,4,1,17.22,21.21,94,6.0032,2,7,73
2011-10-08 08:00:00,4,1,18.86,22.725,82,0.0,2,8,103
2011-10-08 09:00:00,4,1,20.5,24.24,77,0.0,2,9,217
2011-10-08 10:00:00,4,1,21.32,25.0,77,0.0,2,10,337
2011-10-08 11:00:00,4,1,23.78,27.275,56,0.0,2,11,397
2011-10-08 12:00:00,4,1,25.42,31.06,35,0.0,2,12,446
2011-10-08 13:00:00,4,1,25.42,31.06,46,7.0015,2,13,485
2011-10-08 14:00:00,4,1,25.42,31.06,50,6.0032,2,14,465
2011-10-08 15:00:00,4,1,27.06,31.06,39,0.0,2,15,496
2011-10-08 16:00:00,4,1,26.24,31.06,44,6.0032,2,16,451
2011-10-08 17:00:00,4,1,25.42,31.06,50,8.9981,2,17,393
2011-10-08 18:00:00,4,1,24.6,31.06,46,7.0015,2,18,359
2011-10-08 19:00:00,4,1,22.14,25.76,68,8.9981,2,19,248
2011-10-08 20:00:00,4,1,21.32,25.0,77,7.0015,2,20,202
2011-10-08 21:00:00,4,1,21.32,25.0,77,0.0,2,21,187
2011-10-08 22:00:00,4,1,20.5,24.24,77,0.0,2,22,149
2011-10-08 23:00:00,4,1,19.68,23.485,88,0.0,2,23,142
2011-10-09 00:00:00,4,1,18.86,22.725,88,6.0032,2,0,129
2011-10-09 01:00:00,4,1,18.86,22.725,88,0.0,2,1,78
2011-10-09 02:00:00,4,1,18.86,22.725,88,0.0,2,2,55
2011-10-09 03:00:00,4,1,18.04,21.97,88,0.0,2,3,30
2011-10-09 04:00:00,4,1,18.04,21.97,88,0.0,2,4,14
2011-10-09 05:00:00,4,1,18.04,21.97,88,0.0,2,5,15
2011-10-09 06:00:00,4,1,18.04,21.97,88,0.0,2,6,21
2011-10-09 07:00:00,4,1,18.04,21.97,86,0.0,2,7,44
2011-10-09 08:00:00,4,1,18.86,22.725,88,0.0,2,8,107
2011-10-09 09:00:00,4,1,20.5,24.24,77,0.0,2,9,185
2011-10-09 10:00:00,4,1,22.96,26.515,68,6.0032,2,10,365
2011-10-09 11:00:00,4,1,25.42,31.06,53,6.0032,2,11,423
2011-10-09 12:00:00,4,1,26.24,31.06,44,6.0032,2,12,455
2011-10-09 13:00:00,4,1,27.06,31.06,44,6.0032,2,13,418
2011-10-09 14:00:00,4,1,27.88,31.82,47,11.0014,2,14,500
2011-10-09 15:00:00,4,1,27.88,31.82,51,11.0014,2,15,407
2011-10-09 16:00:00,4,1,27.06,31.06,50,8.9981,2,16,470
2011-10-09 17:00:00,4,1,25.42,30.305,61,7.0015,2,17,438
2011-10-09 18:00:00,4,1,26.24,31.06,50,7.0015,2,18,414
2011-10-09 19:00:00,4,1,22.96,26.515,73,6.0032,2,19,302
2011-10-09 20:00:00,4,1,22.96,26.515,73,7.0015,2,20,193
2011-10-09 21:00:00,4,1,22.14,25.76,83,7.0015,2,21,173
2011-10-09 22:00:00,4,2,21.32,25.0,94,0.0,2,22,152
2011-10-09 23:00:00,4,1,20.5,24.24,88,7.0015,2,23,123
2011-10-10 00:00:00,4,1,20.5,24.24,94,0.0,3,0,53
2011-10-10 01:00:00,4,1,19.68,23.485,88,0.0,3,1,34
2011-10-10 02:00:00,4,1,19.68,23.485,88,0.0,3,2,19
2011-10-10 03:00:00,4,1,18.86,22.725,88,0.0,3,3,11
2011-10-10 04:00:00,4,1,18.86,22.725,94,0.0,3,4,6
2011-10-10 05:00:00,4,1,18.86,22.725,94,0.0,3,5,21
2011-10-10 06:00:00,4,1,18.04,21.97,94,0.0,3,6,44
2011-10-10 07:00:00,4,1,18.86,22.725,88,0.0,3,7,114
2011-10-10 08:00:00,4,1,21.32,25.0,83,0.0,3,8,254
2011-10-10 09:00:00,4,1,22.14,25.76,77,0.0,3,9,219
2011-10-10 10:00:00,4,1,22.96,26.515,73,11.0014,3,10,265
2011-10-10 11:00:00,4,1,25.42,30.305,69,6.0032,3,11,322
2011-10-10 12:00:00,4,2,28.7,32.575,48,6.0032,3,12,365
2011-10-10 13:00:00,4,1,29.52,32.575,37,0.0,3,13,365
2011-10-10 14:00:00,4,1,30.34,32.575,37,0.0,3,14,370
2011-10-10 15:00:00,4,2,29.52,32.575,42,7.0015,3,15,384
2011-10-10 16:00:00,4,2,28.7,31.82,45,6.0032,3,16,402
2011-10-10 17:00:00,4,2,27.06,31.06,54,7.0015,3,17,459
2011-10-10 18:00:00,4,2,26.24,31.06,53,0.0,3,18,473
2011-10-10 19:00:00,4,2,23.78,27.275,78,6.0032,3,19,336
2011-10-10 20:00:00,4,1,24.6,29.545,73,0.0,3,20,225
2011-10-10 21:00:00,4,1,22.96,26.515,88,6.0032,3,21,175
2011-10-10 22:00:00,4,1,22.96,26.515,88,6.0032,3,22,126
2011-10-10 23:00:00,4,2,22.14,25.76,88,7.0015,3,23,75
2011-10-11 00:00:00,4,2,22.14,25.76,88,0.0,1,0,30
2011-10-11 01:00:00,4,2,21.32,25.0,94,6.0032,1,1,11
2011-10-11 02:00:00,4,2,21.32,25.0,94,8.9981,1,2,5
2011-10-11 03:00:00,4,2,21.32,25.0,88,7.0015,1,3,3
2011-10-11 04:00:00,4,2,21.32,25.0,88,8.9981,1,4,5
2011-10-11 05:00:00,4,2,21.32,25.0,88,0.0,1,5,20
2011-10-11 06:00:00,4,1,21.32,25.0,83,6.0032,1,6,123
2011-10-11 07:00:00,4,2,21.32,25.0,88,6.0032,1,7,352
2011-10-11 08:00:00,4,2,22.96,26.515,83,7.0015,1,8,406
2011-10-11 09:00:00,4,2,24.6,29.545,69,0.0,1,9,235
2011-10-11 10:00:00,4,2,24.6,29.545,69,8.9981,1,10,149
2011-10-11 11:00:00,4,2,24.6,29.545,73,11.0014,1,11,123
2011-10-11 12:00:00,4,2,24.6,29.545,73,11.0014,1,12,181
2011-10-11 13:00:00,4,2,24.6,29.545,73,12.998,1,13,180
2011-10-11 14:00:00,4,3,24.6,29.545,73,7.0015,1,14,171
2011-10-11 15:00:00,4,2,24.6,28.79,78,11.0014,1,15,175
2011-10-11 16:00:00,4,2,24.6,29.545,73,11.0014,1,16,320
2011-10-11 17:00:00,4,2,24.6,28.79,78,16.9979,1,17,604
2011-10-11 18:00:00,4,2,24.6,28.79,78,15.0013,1,18,539
2011-10-11 19:00:00,4,2,23.78,27.275,83,15.0013,1,19,318
2011-10-11 20:00:00,4,2,23.78,27.275,83,15.0013,1,20,234
2011-10-11 21:00:00,4,2,23.78,27.275,78,12.998,1,21,175
2011-10-11 22:00:00,4,2,22.96,26.515,83,12.998,1,22,147
2011-10-11 23:00:00,4,2,22.96,26.515,83,19.0012,1,23,57
2011-10-12 00:00:00,4,2,22.96,26.515,83,8.9981,1,0,25
2011-10-12 01:00:00,4,3,22.96,26.515,83,8.9981,1,1,10
2011-10-12 02:00:00,4,2,22.96,26.515,83,19.0012,1,2,2
2011-10-12 03:00:00,4,3,22.14,25.76,94,19.9995,1,3,2
2011-10-12 04:00:00,4,3,22.14,25.76,94,26.0027,1,4,7
2011-10-12 05:00:00,4,2,22.14,25.76,88,22.0028,1,5,22
2011-10-12 06:00:00,4,2,22.14,25.76,88,16.9979,1,6,112
2011-10-12 07:00:00,4,2,22.14,25.76,88,26.0027,1,7,259
2011-10-12 08:00:00,4,2,22.14,25.76,88,26.0027,1,8,404
2011-10-12 09:00:00,4,2,22.14,25.76,88,30.0026,1,9,197
2011-10-12 10:00:00,4,2,22.14,25.76,88,26.0027,1,10,113
2011-10-12 11:00:00,4,3,22.14,25.76,94,22.0028,1,11,120
2011-10-12 12:00:00,4,3,22.14,25.76,88,22.0028,1,12,62
2011-10-12 13:00:00,4,3,22.14,25.76,88,15.0013,1,13,101
2011-10-12 14:00:00,4,3,22.14,25.76,94,19.0012,1,14,78
2011-10-12 15:00:00,4,3,22.14,25.76,94,16.9979,1,15,45
2011-10-12 16:00:00,4,2,22.96,26.515,88,15.0013,1,16,55
2011-10-12 17:00:00,4,3,22.14,25.76,94,15.0013,1,17,251
2011-10-12 18:00:00,4,3,22.14,25.76,94,8.9981,1,18,172
2011-10-12 19:00:00,4,3,22.14,25.76,94,8.9981,1,19,109
2011-10-12 20:00:00,4,3,22.14,25.76,94,7.0015,1,20,90
2011-10-12 21:00:00,4,3,22.14,25.76,100,7.0015,1,21,83
2011-10-12 22:00:00,4,3,22.14,25.76,94,6.0032,1,22,43
2011-10-12 23:00:00,4,3,22.14,25.76,94,6.0032,1,23,54
2011-10-13 00:00:00,4,2,22.14,25.76,94,8.9981,1,0,15
2011-10-13 01:00:00,4,2,22.14,25.76,94,0.0,1,1,12
2011-10-13 02:00:00,4,2,22.14,25.76,94,0.0,1,2,4
2011-10-13 03:00:00,4,2,22.14,25.76,100,12.998,1,3,6
2011-10-13 04:00:00,4,2,22.14,25.76,100,7.0015,1,4,7
2011-10-13 05:00:00,4,2,22.14,25.76,100,7.0015,1,5,17
2011-10-13 06:00:00,4,3,22.14,25.76,100,6.0032,1,6,52
2011-10-13 07:00:00,4,3,22.14,25.76,100,8.9981,1,7,81
2011-10-13 08:00:00,4,3,22.14,25.76,100,6.0032,1,8,209
2011-10-13 09:00:00,4,3,22.96,26.515,100,7.0015,1,9,109
2011-10-13 10:00:00,4,3,22.96,26.515,100,8.9981,1,10,69
2011-10-13 11:00:00,4,2,25.42,28.79,83,0.0,1,11,84
2011-10-13 12:00:00,4,2,25.42,28.03,88,0.0,1,12,105
2011-10-13 13:00:00,4,2,26.24,28.79,83,11.0014,1,13,162
2011-10-13 14:00:00,4,1,27.06,30.305,78,12.998,1,14,133
2011-10-13 15:00:00,4,1,27.06,30.305,78,12.998,1,15,155
2011-10-13 16:00:00,4,1,27.06,31.06,74,15.0013,1,16,276
2011-10-13 17:00:00,4,3,25.42,28.79,83,16.9979,1,17,479
2011-10-13 18:00:00,4,3,25.42,28.79,83,16.9979,1,18,268
2011-10-13 19:00:00,4,2,25.42,28.79,83,11.0014,1,19,205
2011-10-13 20:00:00,4,1,25.42,28.79,83,19.0012,1,20,181
2011-10-13 21:00:00,4,1,25.42,28.79,83,12.998,1,21,123
2011-10-13 22:00:00,4,1,25.42,28.79,83,12.998,1,22,114
2011-10-13 23:00:00,4,2,23.78,27.275,88,12.998,1,23,47
2011-10-14 00:00:00,4,1,23.78,27.275,94,6.0032,1,0,39
2011-10-14 01:00:00,4,1,23.78,27.275,94,8.9981,1,1,24
2011-10-14 02:00:00,4,1,22.96,26.515,94,11.0014,1,2,6
2011-10-14 03:00:00,4,1,22.96,26.515,94,8.9981,1,3,7
2011-10-14 04:00:00,4,1,22.96,26.515,94,12.998,1,4,8
2011-10-14 05:00:00,4,2,22.96,26.515,94,11.0014,1,5,17
2011-10-14 06:00:00,4,3,22.96,26.515,88,12.998,1,6,94
2011-10-14 07:00:00,4,3,22.96,26.515,88,12.998,1,7,147
2011-10-14 08:00:00,4,2,22.96,26.515,90,11.0014,1,8,209
2011-10-14 09:00:00,4,2,22.96,26.515,94,15.0013,1,9,180
2011-10-14 10:00:00,4,3,22.14,25.76,88,23.9994,1,10,125
2011-10-14 11:00:00,4,3,21.32,25.0,88,11.0014,1,11,87
2011-10-14 12:00:00,4,3,21.32,25.0,88,11.0014,1,12,75
2011-10-14 13:00:00,4,1,22.96,26.515,73,23.9994,1,13,132
2011-10-14 14:00:00,4,1,25.42,31.06,43,23.9994,1,14,156
2011-10-14 15:00:00,4,1,25.42,31.06,43,19.0012,1,15,230
2011-10-14 16:00:00,4,1,24.6,31.06,43,15.0013,1,16,344
2011-10-14 17:00:00,4,1,23.78,27.275,46,27.9993,1,17,481
2011-10-14 18:00:00,4,1,22.14,25.76,39,19.0012,1,18,423
2011-10-14 19:00:00,4,1,22.14,25.76,39,22.0028,1,19,248
2011-10-14 20:00:00,4,1,21.32,25.0,42,12.998,1,20,196
2011-10-14 21:00:00,4,1,20.5,24.24,45,12.998,1,21,178
2011-10-14 22:00:00,4,1,18.86,22.725,59,15.0013,1,22,143
2011-10-14 23:00:00,4,1,18.86,22.725,59,11.0014,1,23,95
2011-10-15 00:00:00,4,1,18.86,22.725,55,7.0015,2,0,106
2011-10-15 01:00:00,4,1,18.86,22.725,55,16.9979,2,1,73
2011-10-15 02:00:00,4,1,18.86,22.725,59,12.998,2,2,56
2011-10-15 03:00:00,4,1,18.04,21.97,62,12.998,2,3,23
2011-10-15 04:00:00,4,1,17.22,21.21,67,8.9981,2,4,6
2011-10-15 05:00:00,4,1,17.22,21.21,71,11.0014,2,5,7
2011-10-15 06:00:00,4,1,16.4,20.455,71,0.0,2,6,20
2011-10-15 07:00:00,4,1,16.4,20.455,76,7.0015,2,7,57
2011-10-15 08:00:00,4,1,18.86,22.725,59,19.0012,2,8,125
2011-10-15 09:00:00,4,1,21.32,25.0,48,19.9995,2,9,207
2011-10-15 10:00:00,4,1,22.14,25.76,45,30.0026,2,10,322
2011-10-15 11:00:00,4,1,22.96,26.515,40,26.0027,2,11,374
2011-10-15 12:00:00,4,1,23.78,27.275,35,36.9974,2,12,456
2011-10-15 13:00:00,4,1,24.6,31.06,35,31.0009,2,13,394
2011-10-15 14:00:00,4,1,24.6,31.06,33,31.0009,2,14,472
2011-10-15 15:00:00,4,1,25.42,31.06,31,32.9975,2,15,377
2011-10-15 16:00:00,4,1,25.42,31.06,29,26.0027,2,16,443
2011-10-15 17:00:00,4,1,23.78,27.275,32,19.0012,2,17,441
2011-10-15 18:00:00,4,1,22.14,25.76,39,12.998,2,18,372
2011-10-15 19:00:00,4,1,20.5,24.24,51,8.9981,2,19,238
2011-10-15 20:00:00,4,1,20.5,24.24,48,8.9981,2,20,179
2011-10-15 21:00:00,4,1,20.5,24.24,42,15.0013,2,21,168
2011-10-15 22:00:00,4,1,20.5,24.24,36,8.9981,2,22,166
2011-10-15 23:00:00,4,1,19.68,23.485,41,11.0014,2,23,135
2011-10-16 00:00:00,4,1,18.86,22.725,44,8.9981,2,0,107
2011-10-16 01:00:00,4,1,18.04,21.97,47,8.9981,2,1,77
2011-10-16 02:00:00,4,1,17.22,21.21,54,8.9981,2,2,65
2011-10-16 03:00:00,4,1,17.22,21.21,54,8.9981,2,3,42
2011-10-16 04:00:00,4,1,17.22,21.21,54,12.998,2,4,12
2011-10-16 05:00:00,4,1,17.22,21.21,54,11.0014,2,5,7
2011-10-16 06:00:00,4,1,15.58,19.695,66,11.0014,2,6,10
2011-10-16 07:00:00,4,1,16.4,20.455,62,8.9981,2,7,48
2011-10-16 08:00:00,4,1,18.04,21.97,62,12.998,2,8,99
2011-10-16 09:00:00,4,1,20.5,24.24,45,15.0013,2,9,190
2011-10-16 10:00:00,4,1,22.14,25.76,45,16.9979,2,10,347
2011-10-16 11:00:00,4,1,22.96,26.515,35,19.0012,2,11,377
2011-10-16 12:00:00,4,1,23.78,27.275,35,16.9979,2,12,444
2011-10-16 13:00:00,4,1,24.6,31.06,35,19.9995,2,13,438
2011-10-16 14:00:00,4,1,24.6,31.06,40,19.9995,2,14,462
2011-10-16 15:00:00,4,1,25.42,31.06,35,26.0027,2,15,412
2011-10-16 16:00:00,4,1,24.6,31.06,46,26.0027,2,16,466
2011-10-16 17:00:00,4,1,23.78,27.275,49,31.0009,2,17,405
2011-10-16 18:00:00,4,1,22.96,26.515,49,30.0026,2,18,328
2011-10-16 19:00:00,4,1,22.14,25.76,52,26.0027,2,19,233
2011-10-16 20:00:00,4,1,22.14,25.76,52,31.0009,2,20,178
2011-10-16 21:00:00,4,1,22.14,25.76,52,26.0027,2,21,102
2011-10-16 22:00:00,4,1,22.96,26.515,49,27.9993,2,22,130
2011-10-16 23:00:00,4,1,22.96,26.515,52,27.9993,2,23,62
2011-10-17 00:00:00,4,1,22.14,25.76,56,22.0028,1,0,37
2011-10-17 01:00:00,4,1,22.96,26.515,54,26.0027,1,1,17
2011-10-17 02:00:00,4,1,22.96,26.515,54,26.0027,1,2,7
2011-10-17 03:00:00,4,1,22.96,26.515,49,12.998,1,3,2
2011-10-17 04:00:00,4,1,21.32,25.0,59,11.0014,1,4,5
2011-10-17 05:00:00,4,1,20.5,24.24,63,19.9995,1,5,29
2011-10-17 06:00:00,4,1,20.5,24.24,55,16.9979,1,6,114
2011-10-17 07:00:00,4,2,20.5,24.24,55,11.0014,1,7,309
2011-10-17 08:00:00,4,2,20.5,24.24,51,16.9979,1,8,414
2011-10-17 09:00:00,4,2,20.5,24.24,45,19.0012,1,9,206
2011-10-17 10:00:00,4,1,21.32,25.0,45,11.0014,1,10,135
2011-10-17 11:00:00,4,1,22.96,26.515,43,0.0,1,11,166
2011-10-17 12:00:00,4,1,22.96,26.515,40,6.0032,1,12,205
2011-10-17 13:00:00,4,1,22.96,26.515,46,6.0032,1,13,205
2011-10-17 14:00:00,4,1,23.78,27.275,49,12.998,1,14,166
2011-10-17 15:00:00,4,1,22.96,26.515,60,16.9979,1,15,208
2011-10-17 16:00:00,4,1,23.78,27.275,56,16.9979,1,16,302
2011-10-17 17:00:00,4,1,22.96,26.515,64,8.9981,1,17,620
2011-10-17 18:00:00,4,1,22.96,26.515,60,0.0,1,18,518
2011-10-17 19:00:00,4,1,22.14,25.76,68,7.0015,1,19,333
2011-10-17 20:00:00,4,1,21.32,25.0,77,7.0015,1,20,229
2011-10-17 21:00:00,4,1,20.5,24.24,77,7.0015,1,21,177
2011-10-17 22:00:00,4,1,20.5,24.24,77,0.0,1,22,104
2011-10-17 23:00:00,4,2,19.68,23.485,88,0.0,1,23,62
2011-10-18 00:00:00,4,1,19.68,23.485,82,0.0,1,0,31
2011-10-18 01:00:00,4,2,18.86,22.725,88,0.0,1,1,11
2011-10-18 02:00:00,4,1,18.04,21.97,94,6.0032,1,2,5
2011-10-18 03:00:00,4,1,18.04,21.97,94,6.0032,1,3,1
2011-10-18 04:00:00,4,2,18.04,21.97,94,7.0015,1,4,4
2011-10-18 05:00:00,4,2,18.86,22.725,88,0.0,1,5,21
2011-10-18 06:00:00,4,1,18.86,22.725,82,6.0032,1,6,109
2011-10-18 07:00:00,4,1,18.86,22.725,88,6.0032,1,7,341
2011-10-18 08:00:00,4,1,20.5,24.24,77,6.0032,1,8,499
2011-10-18 09:00:00,4,2,21.32,25.0,77,6.0032,1,9,227
2011-10-18 10:00:00,4,2,22.96,26.515,68,0.0,1,10,102
2011-10-18 11:00:00,4,2,24.6,31.06,49,7.0015,1,11,147
2011-10-18 12:00:00,4,2,25.42,31.06,43,6.0032,1,12,201
2011-10-18 13:00:00,4,2,26.24,31.06,38,12.998,1,13,219
2011-10-18 14:00:00,4,2,25.42,31.06,41,11.0014,1,14,169
2011-10-18 15:00:00,4,1,25.42,31.06,50,12.998,1,15,205
2011-10-18 16:00:00,4,1,25.42,31.06,57,16.9979,1,16,304
2011-10-18 17:00:00,4,1,24.6,30.305,60,8.9981,1,17,625
2011-10-18 18:00:00,4,1,22.96,26.515,68,7.0015,1,18,570
2011-10-18 19:00:00,4,1,22.96,26.515,60,7.0015,1,19,317
2011-10-18 20:00:00,4,1,22.14,25.76,64,11.0014,1,20,227
2011-10-18 21:00:00,4,2,22.14,25.76,68,8.9981,1,21,206
2011-10-18 22:00:00,4,2,21.32,25.0,77,11.0014,1,22,137
2011-10-18 23:00:00,4,2,21.32,25.0,77,12.998,1,23,70
2011-10-19 00:00:00,4,2,21.32,25.0,77,12.998,1,0,34
2011-10-19 01:00:00,4,2,21.32,25.0,77,12.998,1,1,16
2011-10-19 02:00:00,4,2,21.32,25.0,77,12.998,1,2,7
2011-10-19 04:00:00,4,3,20.5,24.24,94,12.998,1,4,3
2011-10-19 05:00:00,4,3,20.5,24.24,100,7.0015,1,5,3
2011-10-19 06:00:00,4,3,21.32,25.0,83,16.9979,1,6,31
2011-10-19 07:00:00,4,3,21.32,25.0,77,16.9979,1,7,68
2011-10-19 08:00:00,4,3,22.14,25.76,70,32.9975,1,8,210
2011-10-19 09:00:00,4,3,21.32,25.0,88,32.9975,1,9,202
2011-10-19 10:00:00,4,3,21.32,25.0,88,32.9975,1,10,123
2011-10-19 11:00:00,4,3,21.32,25.0,94,16.9979,1,11,149
2011-10-19 12:00:00,4,3,21.32,25.0,94,22.0028,1,12,130
2011-10-19 13:00:00,4,2,22.14,25.76,94,19.0012,1,13,106
2011-10-19 14:00:00,4,3,22.14,25.76,94,11.0014,1,14,97
2011-10-19 15:00:00,4,3,22.14,25.76,100,8.9981,1,15,120
2011-10-19 16:00:00,4,3,22.96,26.515,94,11.0014,1,16,201
2011-10-19 17:00:00,4,3,22.96,26.515,94,11.0014,1,17,181
2011-10-19 18:00:00,4,3,22.96,26.515,100,11.0014,1,18,140
2011-10-19 19:00:00,4,2,24.6,27.275,88,8.9981,1,19,197
2011-10-19 20:00:00,4,3,24.6,25.76,94,6.0032,1,20,145
2011-10-19 21:00:00,4,2,23.78,27.275,94,8.9981,1,21,85
2011-10-19 22:00:00,4,2,23.78,27.275,94,23.9994,1,22,107
2011-10-19 23:00:00,4,2,23.78,27.275,94,23.9994,1,23,69
2011-11-01 00:00:00,4,2,14.76,17.425,87,11.0014,1,0,21
2011-11-01 01:00:00,4,1,14.76,17.425,81,8.9981,1,1,11
2011-11-01 02:00:00,4,2,14.76,17.425,81,11.0014,1,2,4
2011-11-01 03:00:00,4,2,14.76,17.425,81,8.9981,1,3,6
2011-11-01 04:00:00,4,1,13.94,15.91,81,15.0013,1,4,8
2011-11-01 05:00:00,4,1,13.12,15.91,81,12.998,1,5,18
2011-11-01 06:00:00,4,1,13.12,15.91,81,12.998,1,6,93
2011-11-01 07:00:00,4,1,13.94,16.665,76,12.998,1,7,254
2011-11-01 08:00:00,4,1,14.76,16.665,71,16.9979,1,8,419
2011-11-01 09:00:00,4,1,16.4,20.455,66,11.0014,1,9,222
2011-11-01 10:00:00,4,1,18.04,21.97,62,8.9981,1,10,135
2011-11-01 11:00:00,4,1,18.86,22.725,63,7.0015,1,11,117
2011-11-01 12:00:00,4,1,20.5,24.24,48,6.0032,1,12,176
2011-11-01 13:00:00,4,1,19.68,23.485,55,12.998,1,13,167
2011-11-01 14:00:00,4,1,20.5,24.24,48,16.9979,1,14,150
2011-11-01 15:00:00,4,1,20.5,24.24,45,8.9981,1,15,186
2011-11-01 16:00:00,4,1,19.68,23.485,44,11.0014,1,16,298
2011-11-01 17:00:00,4,1,18.04,21.97,54,11.0014,1,17,506
2011-11-01 18:00:00,4,1,17.22,21.21,58,7.0015,1,18,460
2011-11-01 19:00:00,4,1,17.22,21.21,58,6.0032,1,19,313
2011-11-01 20:00:00,4,1,16.4,20.455,71,0.0,1,20,209
2011-11-01 21:00:00,4,1,14.76,18.94,81,0.0,1,21,127
2011-11-01 22:00:00,4,1,14.76,18.94,81,0.0,1,22,96
2011-11-01 23:00:00,4,1,13.94,18.18,87,0.0,1,23,72
2011-11-02 00:00:00,4,1,13.12,17.425,87,0.0,1,0,19
2011-11-02 01:00:00,4,1,12.3,16.665,87,0.0,1,1,10
2011-11-02 02:00:00,4,1,12.3,16.665,87,0.0,1,2,2
2011-11-02 03:00:00,4,1,12.3,16.665,75,0.0,1,3,2
2011-11-02 04:00:00,4,1,12.3,16.665,87,0.0,1,4,4
2011-11-02 05:00:00,4,1,12.3,16.665,81,0.0,1,5,27
2011-11-02 06:00:00,4,1,12.3,16.665,81,0.0,1,6,92
2011-11-02 07:00:00,4,1,12.3,16.665,81,0.0,1,7,251
2011-11-02 08:00:00,4,1,13.12,17.425,87,0.0,1,8,472
2011-11-02 09:00:00,4,1,13.94,18.18,87,0.0,1,9,228
2011-11-02 10:00:00,4,1,16.4,20.455,71,6.0032,1,10,133
2011-11-02 11:00:00,4,1,17.22,21.21,71,8.9981,1,11,144
2011-11-02 12:00:00,4,1,18.86,22.725,55,11.0014,1,12,189
2011-11-02 13:00:00,4,1,19.68,23.485,48,11.0014,1,13,161
2011-11-02 14:00:00,4,1,20.5,24.24,45,11.0014,1,14,172
2011-11-02 15:00:00,4,1,19.68,23.485,51,11.0014,1,15,187
2011-11-02 16:00:00,4,1,19.68,23.485,51,7.0015,1,16,266
2011-11-02 17:00:00,4,1,18.04,21.97,62,12.998,1,17,553
2011-11-02 18:00:00,4,1,17.22,21.21,71,11.0014,1,18,479
2011-11-02 19:00:00,4,1,16.4,20.455,76,8.9981,1,19,282
2011-11-02 20:00:00,4,1,16.4,20.455,66,8.9981,1,20,182
2011-11-02 21:00:00,4,1,15.58,19.695,71,8.9981,1,21,168
2011-11-02 22:00:00,4,1,14.76,17.425,71,8.9981,1,22,106
2011-11-02 23:00:00,4,1,14.76,18.18,76,6.0032,1,23,57
2011-11-03 00:00:00,4,1,14.76,18.18,76,6.0032,1,0,31
2011-11-03 01:00:00,4,1,13.94,16.665,81,8.9981,1,1,15
2011-11-03 02:00:00,4,1,13.94,16.665,76,8.9981,1,2,7
2011-11-03 03:00:00,4,1,13.94,16.665,81,8.9981,1,3,5
2011-11-03 04:00:00,4,1,13.12,16.665,81,6.0032,1,4,4
2011-11-03 05:00:00,4,1,13.12,16.665,81,8.9981,1,5,28
2011-11-03 06:00:00,4,1,13.94,16.665,76,12.998,1,6,99
2011-11-03 07:00:00,4,2,13.12,16.665,81,6.0032,1,7,292
2011-11-03 08:00:00,4,2,13.94,17.425,81,6.0032,1,8,402
2011-11-03 09:00:00,4,2,14.76,17.425,81,12.998,1,9,164
2011-11-03 10:00:00,4,2,16.4,20.455,76,12.998,1,10,110
2011-11-03 11:00:00,4,1,18.04,21.97,67,12.998,1,11,120
2011-11-03 12:00:00,4,1,20.5,24.24,51,12.998,1,12,179
2011-11-03 13:00:00,4,2,21.32,25.0,48,16.9979,1,13,169
2011-11-03 14:00:00,4,1,21.32,25.0,52,11.0014,1,14,152
2011-11-03 15:00:00,4,1,21.32,25.0,52,11.0014,1,15,162
2011-11-03 16:00:00,4,1,21.32,25.0,48,12.998,1,16,267
2011-11-03 17:00:00,4,1,19.68,23.485,55,6.0032,1,17,498
2011-11-03 18:00:00,4,1,18.86,22.725,63,8.9981,1,18,433
2011-11-03 19:00:00,4,1,18.04,21.97,67,6.0032,1,19,252
2011-11-03 20:00:00,4,1,17.22,21.21,71,7.0015,1,20,209
2011-11-03 21:00:00,4,1,16.4,20.455,76,8.9981,1,21,144
2011-11-03 22:00:00,4,1,16.4,20.455,82,0.0,1,22,137
2011-11-03 23:00:00,4,1,16.4,20.455,82,6.0032,1,23,95
2011-11-04 00:00:00,4,2,16.4,20.455,82,0.0,1,0,43
2011-11-04 01:00:00,4,2,16.4,20.455,82,0.0,1,1,17
2011-11-04 02:00:00,4,2,16.4,20.455,76,0.0,1,2,10
2011-11-04 03:00:00,4,2,15.58,19.695,87,11.0014,1,3,8
2011-11-04 04:00:00,4,2,15.58,19.695,87,6.0032,1,4,7
2011-11-04 05:00:00,4,2,15.58,19.695,87,0.0,1,5,23
2011-11-04 06:00:00,4,2,15.58,19.695,87,6.0032,1,6,66
2011-11-04 07:00:00,4,2,16.4,20.455,86,15.0013,1,7,245
2011-11-04 08:00:00,4,2,16.4,20.455,87,23.9994,1,8,395
2011-11-04 09:00:00,4,2,17.22,21.21,71,31.0009,1,9,254
2011-11-04 10:00:00,4,2,17.22,21.21,71,22.0028,1,10,134
2011-11-04 11:00:00,4,2,18.04,21.97,67,30.0026,1,11,162
2011-11-04 12:00:00,4,2,19.68,23.485,55,32.9975,1,12,197
2011-11-04 13:00:00,4,1,18.04,21.97,51,27.9993,1,13,194
