datetime,weather,atemp,humidity,windspeed,hour,year,month,count
2012-02-09 13:00:00,1,13.635,42,22.0028,13,2012,2,154
2012-02-09 14:00:00,1,15.15,39,19.9995,14,2012,2,144
2012-02-09 15:00:00,1,15.15,36,19.9995,15,2012,2,134
2012-02-09 16:00:00,1,16.665,36,0.0,16,2012,2,238
2012-02-09 17:00:00,1,16.665,34,8.9981,17,2012,2,399
2012-02-09 18:00:00,1,16.665,31,11.0014,18,2012,2,417
2012-02-09 19:00:00,1,16.665,33,7.0015,19,2012,2,295
2012-02-09 20:00:00,1,17.425,36,0.0,20,2012,2,199
2012-02-09 21:00:00,1,15.91,52,6.0032,21,2012,2,177
2012-02-09 22:00:00,2,16.665,56,0.0,22,2012,2,107
2012-02-09 23:00:00,2,16.665,52,0.0,23,2012,2,84
2012-02-10 00:00:00,2,15.15,65,6.0032,0,2012,2,43
2012-02-10 01:00:00,2,15.15,61,6.0032,1,2012,2,13
2012-02-10 02:00:00,1,14.395,52,6.0032,2,2012,2,16
2012-02-10 03:00:00,1,14.395,56,6.0032,3,2012,2,5
2012-02-10 04:00:00,1,14.395,56,6.0032,4,2012,2,2
2012-02-10 05:00:00,1,11.365,52,15.0013,5,2012,2,17
2012-02-10 06:00:00,1,9.85,59,12.998,6,2012,2,64
2012-02-10 07:00:00,1,10.605,59,11.0014,7,2012,2,230
2012-02-10 08:00:00,1,10.605,59,11.0014,8,2012,2,448
2012-02-10 09:00:00,1,11.365,55,11.0014,9,2012,2,275
2012-02-10 10:00:00,2,13.635,48,8.9981,10,2012,2,124
2012-02-10 11:00:00,2,14.395,45,7.0015,11,2012,2,153
2012-02-10 12:00:00,2,15.15,42,8.9981,12,2012,2,176
2012-02-10 13:00:00,2,15.91,42,6.0032,13,2012,2,192
2012-02-10 14:00:00,2,16.665,39,6.0032,14,2012,2,146
2012-02-10 15:00:00,2,16.665,45,8.9981,15,2012,2,191
2012-02-10 16:00:00,2,15.91,42,16.9979,16,2012,2,268
2012-02-10 17:00:00,2,16.665,42,12.998,17,2012,2,396
2012-02-10 18:00:00,3,15.15,61,8.9981,18,2012,2,359
2012-02-10 19:00:00,2,17.425,57,0.0,19,2012,2,262
2012-02-10 20:00:00,2,17.425,57,0.0,20,2012,2,151
2012-02-10 21:00:00,2,16.665,66,6.0032,21,2012,2,122
2012-02-10 22:00:00,2,17.425,66,0.0,22,2012,2,113
2012-02-10 23:00:00,2,15.91,70,6.0032,23,2012,2,65
2012-02-11 00:00:00,2,15.15,70,8.9981,0,2012,2,53
2012-02-11 01:00:00,3,14.395,81,8.9981,1,2012,2,45
2012-02-11 02:00:00,3,12.88,81,12.998,2,2012,2,26
2012-02-11 03:00:00,3,11.365,87,15.0013,3,2012,2,9
2012-02-11 04:00:00,3,11.365,87,15.0013,4,2012,2,4
2012-02-11 05:00:00,3,11.365,93,11.0014,5,2012,2,2
2012-02-11 06:00:00,3,11.365,93,8.9981,6,2012,2,9
2012-02-11 07:00:00,3,11.365,93,8.9981,7,2012,2,19
2012-02-11 08:00:00,3,11.365,93,8.9981,8,2012,2,78
2012-02-11 09:00:00,3,12.12,93,7.0015,9,2012,2,90
2012-02-11 10:00:00,3,12.12,93,7.0015,10,2012,2,166
2012-02-11 11:00:00,2,12.88,81,7.0015,11,2012,2,183
2012-02-11 12:00:00,2,12.88,81,11.0014,12,2012,2,221
2012-02-11 13:00:00,2,12.12,81,19.0012,13,2012,2,235
2012-02-11 14:00:00,2,12.12,81,16.9979,14,2012,2,243
2012-02-11 15:00:00,2,13.635,61,19.9995,15,2012,2,124
2012-02-11 16:00:00,3,9.85,75,27.9993,16,2012,2,146
2012-02-11 17:00:00,3,9.09,69,31.0009,17,2012,2,144
2012-02-11 18:00:00,2,9.09,47,43.9989,18,2012,2,108
2012-02-11 19:00:00,2,7.575,40,36.9974,19,2012,2,87
2012-02-11 20:00:00,2,6.06,43,36.9974,20,2012,2,63
2012-02-11 21:00:00,1,3.79,43,43.0006,21,2012,2,48
2012-02-11 22:00:00,2,5.305,39,26.0027,22,2012,2,46
2012-02-11 23:00:00,3,3.79,50,32.9975,23,2012,2,20
2012-02-12 00:00:00,3,3.79,68,26.0027,0,2012,2,21
2012-02-12 01:00:00,3,2.275,79,31.0009,1,2012,2,24
2012-02-12 02:00:00,2,3.03,58,39.0007,2,2012,2,27
2012-02-12 03:00:00,2,2.275,46,46.0022,3,2012,2,14
2012-02-12 04:00:00,2,2.275,46,47.9988,4,2012,2,1
2012-02-12 05:00:00,1,3.79,49,26.0027,5,2012,2,3
2012-02-12 06:00:00,1,3.79,49,26.0027,6,2012,2,2
2012-02-12 07:00:00,1,4.545,53,12.998,7,2012,2,18
2012-02-12 08:00:00,1,3.79,53,16.9979,8,2012,2,26
2012-02-12 09:00:00,1,4.545,49,19.9995,9,2012,2,63
2012-02-12 10:00:00,1,5.305,42,23.9994,10,2012,2,91
2012-02-12 11:00:00,1,5.305,42,19.9995,11,2012,2,124
2012-02-12 12:00:00,1,3.79,39,43.0006,12,2012,2,140
2012-02-12 13:00:00,1,6.06,40,30.0026,13,2012,2,138
2012-02-12 14:00:00,1,6.06,40,35.0008,14,2012,2,111
2012-02-12 15:00:00,1,6.06,40,36.9974,15,2012,2,155
2012-02-12 16:00:00,1,8.335,34,31.0009,16,2012,2,164
2012-02-12 17:00:00,1,7.575,37,27.9993,17,2012,2,87
2012-02-12 18:00:00,1,6.06,40,31.0009,18,2012,2,96
2012-02-12 19:00:00,1,6.82,40,19.0012,19,2012,2,80
2012-02-12 20:00:00,1,6.06,42,22.0028,20,2012,2,57
2012-02-12 21:00:00,1,6.06,43,19.9995,21,2012,2,36
2012-02-12 22:00:00,1,7.575,43,11.0014,22,2012,2,28
2012-02-12 23:00:00,1,6.82,43,15.0013,23,2012,2,23
2012-02-13 00:00:00,1,6.82,46,15.0013,0,2012,2,9
2012-02-13 01:00:00,1,6.06,50,15.0013,1,2012,2,6
2012-02-13 02:00:00,1,6.82,46,12.998,2,2012,2,4
2012-02-13 03:00:00,1,7.575,54,7.0015,3,2012,2,1
2012-02-13 04:00:00,1,8.335,54,6.0032,4,2012,2,2
2012-02-13 05:00:00,1,6.06,58,8.9981,5,2012,2,17
2012-02-13 06:00:00,1,5.305,54,15.0013,6,2012,2,72
2012-02-13 07:00:00,1,5.305,54,12.998,7,2012,2,195
2012-02-13 08:00:00,1,6.06,54,8.9981,8,2012,2,417
2012-02-13 09:00:00,1,6.82,50,12.998,9,2012,2,205
2012-02-13 10:00:00,1,7.575,50,8.9981,10,2012,2,71
2012-02-13 11:00:00,1,11.365,37,12.998,11,2012,2,90
2012-02-13 12:00:00,1,12.88,28,22.0028,12,2012,2,118
2012-02-13 13:00:00,1,15.15,22,15.0013,13,2012,2,140
2012-02-13 14:00:00,1,17.425,23,7.0015,14,2012,2,135
2012-02-13 15:00:00,1,17.425,27,8.9981,15,2012,2,155
2012-02-13 16:00:00,1,17.425,23,12.998,16,2012,2,211
2012-02-13 17:00:00,1,17.425,23,12.998,17,2012,2,407
2012-02-13 18:00:00,1,15.91,25,16.9979,18,2012,2,405
2012-02-13 19:00:00,1,16.665,25,8.9981,19,2012,2,263
2012-02-13 20:00:00,1,15.15,42,11.0014,20,2012,2,214
2012-02-13 21:00:00,1,14.395,45,8.9981,21,2012,2,147
2012-02-13 22:00:00,1,13.635,56,7.0015,22,2012,2,102
2012-02-13 23:00:00,1,15.91,41,0.0,23,2012,2,36
2012-02-14 00:00:00,2,15.15,60,0.0,0,2012,2,14
2012-02-14 01:00:00,2,15.15,56,0.0,1,2012,2,6
2012-02-14 02:00:00,2,15.91,41,0.0,2,2012,2,3
2012-02-14 03:00:00,2,15.15,52,0.0,3,2012,2,3
2012-02-14 04:00:00,2,13.635,65,7.0015,4,2012,2,2
2012-02-14 05:00:00,2,13.635,65,7.0015,5,2012,2,22
2012-02-14 06:00:00,2,15.15,56,0.0,6,2012,2,90
2012-02-14 07:00:00,2,12.88,60,6.0032,7,2012,2,280
2012-02-14 08:00:00,2,14.395,70,0.0,8,2012,2,513
2012-02-14 09:00:00,2,14.395,56,6.0032,9,2012,2,262
2012-02-14 10:00:00,2,13.635,60,8.9981,10,2012,2,98
2012-02-14 11:00:00,2,15.15,45,11.0014,11,2012,2,112
2012-02-14 12:00:00,2,14.395,52,15.0013,12,2012,2,172
2012-02-14 13:00:00,2,16.665,40,16.9979,13,2012,2,173
2012-02-14 14:00:00,1,20.455,40,15.0013,14,2012,2,124
2012-02-14 15:00:00,2,21.21,38,30.0026,15,2012,2,145
2012-02-14 16:00:00,1,21.21,35,19.9995,16,2012,2,266
2012-02-14 17:00:00,1,21.21,38,23.9994,17,2012,2,523
2012-02-14 18:00:00,2,19.695,46,19.9995,18,2012,2,406
2012-02-14 19:00:00,2,17.425,50,11.0014,19,2012,2,281
2012-02-14 20:00:00,2,19.695,46,8.9981,20,2012,2,184
2012-02-14 21:00:00,2,18.18,50,7.0015,21,2012,2,109
2012-02-14 22:00:00,2,18.18,50,7.0015,22,2012,2,77
2012-02-14 23:00:00,2,18.18,50,6.0032,23,2012,2,57
2012-02-15 00:00:00,1,17.425,57,0.0,0,2012,2,22
2012-02-15 01:00:00,1,18.18,53,0.0,1,2012,2,5
2012-02-15 02:00:00,1,16.665,61,0.0,2,2012,2,4
2012-02-15 03:00:00,1,15.91,75,0.0,3,2012,2,3
2012-02-15 04:00:00,1,14.395,70,7.0015,4,2012,2,1
2012-02-15 05:00:00,1,14.395,70,7.0015,5,2012,2,25
2012-02-15 06:00:00,1,15.15,61,8.9981,6,2012,2,95
2012-02-15 07:00:00,2,14.395,65,12.998,7,2012,2,321
2012-02-15 08:00:00,1,14.395,61,23.9994,8,2012,2,515
2012-02-15 09:00:00,1,15.15,61,22.0028,9,2012,2,231
2012-02-15 10:00:00,1,15.15,57,19.9995,10,2012,2,120
2012-02-15 11:00:00,1,16.665,53,19.0012,11,2012,2,138
2012-02-15 12:00:00,1,19.695,46,26.0027,12,2012,2,163
2012-02-15 13:00:00,1,20.455,43,19.0012,13,2012,2,170
2012-02-15 14:00:00,1,21.21,41,23.9994,14,2012,2,134
2012-02-15 15:00:00,1,21.21,41,15.0013,15,2012,2,171
2012-02-15 16:00:00,1,21.21,38,12.998,16,2012,2,231
2012-02-15 17:00:00,1,21.21,38,12.998,17,2012,2,487
2012-02-15 18:00:00,1,20.455,40,15.0013,18,2012,2,468
2012-02-15 19:00:00,1,19.695,43,11.0014,19,2012,2,311
2012-02-15 20:00:00,1,17.425,46,11.0014,20,2012,2,211
2012-02-15 21:00:00,1,16.665,53,11.0014,21,2012,2,178
2012-02-15 22:00:00,1,17.425,49,7.0015,22,2012,2,107
2012-02-15 23:00:00,1,17.425,53,6.0032,23,2012,2,58
2012-02-16 00:00:00,2,15.15,70,8.9981,0,2012,2,23
2012-02-16 01:00:00,2,16.665,70,0.0,1,2012,2,5
2012-02-16 02:00:00,2,15.91,70,6.0032,2,2012,2,7
2012-02-16 03:00:00,2,16.665,61,0.0,3,2012,2,1
2012-02-16 04:00:00,3,15.91,70,6.0032,4,2012,2,3
2012-02-16 05:00:00,2,16.665,70,0.0,5,2012,2,20
2012-02-16 06:00:00,2,15.91,70,6.0032,6,2012,2,87
2012-02-16 07:00:00,2,15.15,70,8.9981,7,2012,2,288
2012-02-16 08:00:00,2,15.91,70,6.0032,8,2012,2,498
2012-02-16 09:00:00,2,15.15,70,11.0014,9,2012,2,202
2012-02-16 10:00:00,3,16.665,70,8.9981,10,2012,2,44
2012-02-16 11:00:00,3,16.665,70,7.0015,11,2012,2,71
2012-02-16 12:00:00,3,16.665,76,6.0032,12,2012,2,45
2012-02-16 13:00:00,3,15.91,71,16.9979,13,2012,2,64
2012-02-16 14:00:00,3,15.91,81,12.998,14,2012,2,31
2012-02-16 15:00:00,3,18.18,76,0.0,15,2012,2,53
2012-02-16 16:00:00,3,18.18,81,0.0,16,2012,2,118
2012-02-16 17:00:00,3,18.18,87,0.0,17,2012,2,289
2012-02-16 18:00:00,3,16.665,87,8.9981,18,2012,2,353
2012-02-16 19:00:00,2,15.91,87,11.0014,19,2012,2,258
2012-02-16 20:00:00,2,16.665,87,8.9981,20,2012,2,216
2012-02-16 21:00:00,2,17.425,81,7.0015,21,2012,2,145
2012-02-16 22:00:00,2,17.425,81,0.0,22,2012,2,111
2012-02-16 23:00:00,1,16.665,81,6.0032,23,2012,2,73
2012-02-17 00:00:00,2,16.665,87,0.0,0,2012,2,34
2012-02-17 01:00:00,2,16.665,93,0.0,1,2012,2,18
2012-02-17 02:00:00,2,15.91,93,7.0015,2,2012,2,12
2012-02-17 03:00:00,2,14.395,93,7.0015,3,2012,2,1
2012-02-17 04:00:00,2,13.635,93,12.998,4,2012,2,1
2012-02-17 05:00:00,2,13.635,93,11.0014,5,2012,2,16
2012-02-17 06:00:00,2,14.395,96,8.9981,6,2012,2,71
2012-02-17 07:00:00,2,14.395,93,7.0015,7,2012,2,226
2012-02-17 08:00:00,2,15.15,100,0.0,8,2012,2,520
2012-02-17 09:00:00,2,15.15,100,0.0,9,2012,2,283
2012-02-17 10:00:00,1,15.91,71,19.0012,10,2012,2,116
2012-02-17 11:00:00,1,16.665,62,27.9993,11,2012,2,142
2012-02-17 12:00:00,1,19.695,46,26.0027,12,2012,2,198
2012-02-17 13:00:00,1,20.455,43,23.9994,13,2012,2,205
2012-02-17 14:00:00,1,20.455,37,23.9994,14,2012,2,170
2012-02-17 15:00:00,1,21.21,35,27.9993,15,2012,2,221
2012-02-17 16:00:00,1,21.21,32,19.9995,16,2012,2,307
2012-02-17 17:00:00,1,21.21,32,22.0028,17,2012,2,465
2012-02-17 18:00:00,1,20.455,35,16.9979,18,2012,2,377
2012-02-17 19:00:00,1,19.695,37,15.0013,19,2012,2,282
2012-02-17 20:00:00,1,20.455,35,12.998,20,2012,2,171
2012-02-17 21:00:00,1,19.695,37,12.998,21,2012,2,129
2012-02-17 22:00:00,1,17.425,40,15.0013,22,2012,2,107
2012-02-17 23:00:00,1,17.425,40,12.998,23,2012,2,82
2012-02-18 00:00:00,1,16.665,42,11.0014,0,2012,2,86
2012-02-18 01:00:00,1,15.91,49,11.0014,1,2012,2,45
2012-02-18 02:00:00,1,14.395,61,16.9979,2,2012,2,45
2012-02-18 03:00:00,1,14.395,65,7.0015,3,2012,2,18
2012-02-18 04:00:00,1,15.15,70,0.0,4,2012,2,7
2012-02-18 05:00:00,1,12.88,70,6.0032,5,2012,2,1
2012-02-18 06:00:00,1,14.395,70,0.0,6,2012,2,9
2012-02-18 07:00:00,1,14.395,70,0.0,7,2012,2,41
2012-02-18 08:00:00,1,13.635,87,0.0,8,2012,2,102
2012-02-18 09:00:00,1,12.12,80,7.0015,9,2012,2,138
2012-02-18 10:00:00,1,13.635,81,7.0015,10,2012,2,205
2012-02-18 11:00:00,1,16.665,57,8.9981,11,2012,2,286
2012-02-18 12:00:00,1,17.425,43,12.998,12,2012,2,369
2012-02-18 13:00:00,1,20.455,43,19.0012,13,2012,2,384
2012-02-18 14:00:00,1,21.97,35,23.9994,14,2012,2,427
2012-02-18 15:00:00,1,21.21,41,16.9979,15,2012,2,499
2012-02-18 16:00:00,1,21.97,44,22.0028,16,2012,2,404
2012-02-18 17:00:00,1,23.485,36,19.0012,17,2012,2,364
2012-02-18 18:00:00,1,22.725,38,19.9995,18,2012,2,246
2012-02-18 19:00:00,1,21.97,44,11.0014,19,2012,2,188
2012-02-18 20:00:00,1,21.97,44,11.0014,20,2012,2,148
2012-02-18 21:00:00,1,21.97,33,19.9995,21,2012,2,114
2012-02-18 22:00:00,1,20.455,40,30.0026,22,2012,2,118
2012-02-18 23:00:00,2,16.665,40,26.0027,23,2012,2,74
2012-02-19 00:00:00,2,15.15,39,23.9994,0,2012,2,74
2012-02-19 01:00:00,2,15.15,39,16.9979,1,2012,2,72
2012-02-19 02:00:00,2,14.395,36,19.0012,2,2012,2,48
2012-02-19 03:00:00,2,14.395,36,15.0013,3,2012,2,15
2012-02-19 04:00:00,2,12.88,41,26.0027,4,2012,2,3
2012-02-19 05:00:00,2,11.365,48,19.9995,5,2012,2,2
2012-02-19 06:00:00,1,10.605,52,22.0028,6,2012,2,5
2012-02-19 07:00:00,2,10.605,52,19.0012,7,2012,2,14
2012-02-19 08:00:00,2,11.365,56,12.998,8,2012,2,56
2012-02-19 09:00:00,2,11.365,56,16.9979,9,2012,2,93
2012-02-19 10:00:00,2,12.12,52,16.9979,10,2012,2,191
2012-02-19 11:00:00,2,11.365,56,22.0028,11,2012,2,226
2012-02-19 12:00:00,2,13.635,52,16.9979,12,2012,2,255
2012-02-19 13:00:00,1,15.15,49,11.0014,13,2012,2,261
2012-02-19 14:00:00,2,15.91,45,12.998,14,2012,2,237
2012-02-19 15:00:00,2,14.395,49,12.998,15,2012,2,253
2012-02-19 16:00:00,2,15.15,45,19.0012,16,2012,2,212
2012-02-19 17:00:00,2,14.395,49,16.9979,17,2012,2,157
2012-02-19 18:00:00,2,13.635,49,22.0028,18,2012,2,167
2012-02-19 19:00:00,2,14.395,52,16.9979,19,2012,2,119
2012-02-19 20:00:00,2,14.395,52,19.0012,20,2012,2,103
2012-02-19 21:00:00,3,12.88,65,11.0014,21,2012,2,36
2012-02-19 22:00:00,3,12.88,75,6.0032,22,2012,2,55
2012-02-19 23:00:00,2,11.365,93,11.0014,23,2012,2,35
2012-03-01 00:00:00,2,21.21,94,0.0,0,2012,3,11
2012-03-01 01:00:00,3,22.725,94,7.0015,1,2012,3,12
2012-03-01 02:00:00,2,22.725,94,19.0012,2,2012,3,6
2012-03-01 03:00:00,1,22.725,94,15.0013,3,2012,3,3
2012-03-01 04:00:00,1,23.485,88,12.998,4,2012,3,5
2012-03-01 05:00:00,1,23.485,88,11.0014,5,2012,3,18
2012-03-01 06:00:00,2,21.21,94,0.0,6,2012,3,109
2012-03-01 07:00:00,2,21.97,94,8.9981,7,2012,3,304
2012-03-01 08:00:00,1,21.21,94,8.9981,8,2012,3,594
2012-03-01 09:00:00,1,22.725,77,16.9979,9,2012,3,286
2012-03-01 10:00:00,1,25.0,55,11.0014,10,2012,3,133
2012-03-01 11:00:00,1,26.515,43,12.998,11,2012,3,168
2012-03-01 12:00:00,1,26.515,37,15.0013,12,2012,3,220
2012-03-01 13:00:00,1,27.275,32,16.9979,13,2012,3,211
2012-03-01 14:00:00,1,27.275,35,15.0013,14,2012,3,211
2012-03-01 15:00:00,1,31.06,31,16.9979,15,2012,3,223
2012-03-01 16:00:00,1,27.275,32,19.9995,16,2012,3,361
2012-03-01 17:00:00,1,26.515,35,19.9995,17,2012,3,600
2012-03-01 18:00:00,1,25.76,34,23.9994,18,2012,3,525
2012-03-01 19:00:00,1,23.485,41,22.0028,19,2012,3,328
2012-03-01 20:00:00,1,21.97,44,27.9993,20,2012,3,254
2012-03-01 21:00:00,1,21.21,47,31.0009,21,2012,3,197
2012-03-01 22:00:00,1,19.695,50,16.9979,22,2012,3,126
2012-03-01 23:00:00,1,17.425,50,15.0013,23,2012,3,85
2012-03-02 00:00:00,1,16.665,53,11.0014,0,2012,3,46
2012-03-02 01:00:00,1,15.91,49,15.0013,1,2012,3,20
2012-03-02 02:00:00,1,15.91,53,19.0012,2,2012,3,6
2012-03-02 03:00:00,1,15.91,57,12.998,3,2012,3,3
2012-03-02 04:00:00,1,17.425,61,0.0,4,2012,3,2
2012-03-02 05:00:00,1,16.665,70,0.0,5,2012,3,24
2012-03-02 06:00:00,1,16.665,70,0.0,6,2012,3,92
2012-03-02 07:00:00,1,16.665,70,0.0,7,2012,3,262
2012-03-02 08:00:00,1,15.15,75,6.0032,8,2012,3,549
2012-03-02 09:00:00,1,16.665,81,0.0,9,2012,3,314
2012-03-02 10:00:00,1,17.425,50,11.0014,10,2012,3,132
2012-03-02 11:00:00,1,19.695,46,12.998,11,2012,3,194
2012-03-02 12:00:00,1,20.455,43,11.0014,12,2012,3,234
2012-03-02 13:00:00,1,21.21,44,15.0013,13,2012,3,222
2012-03-02 14:00:00,2,21.97,44,19.0012,14,2012,3,205
2012-03-02 15:00:00,2,21.21,50,19.9995,15,2012,3,78
2012-03-02 16:00:00,3,20.455,58,19.9995,16,2012,3,50
2012-03-02 17:00:00,3,17.425,81,15.0013,17,2012,3,128
2012-03-02 18:00:00,3,17.425,87,12.998,18,2012,3,160
2012-03-02 19:00:00,3,17.425,87,12.998,19,2012,3,174
2012-03-02 20:00:00,2,17.425,87,12.998,20,2012,3,100
2012-03-02 21:00:00,3,18.18,87,6.0032,21,2012,3,101
2012-03-02 22:00:00,2,18.94,87,0.0,22,2012,3,75
2012-03-02 23:00:00,2,18.94,87,0.0,23,2012,3,23
2012-03-03 00:00:00,3,18.18,93,6.0032,0,2012,3,22
2012-03-03 01:00:00,3,18.94,93,0.0,1,2012,3,44
2012-03-03 02:00:00,3,18.18,93,6.0032,2,2012,3,38
2012-03-03 03:00:00,2,17.425,93,11.0014,3,2012,3,21
2012-03-03 04:00:00,2,17.425,93,12.998,4,2012,3,2
2012-03-03 05:00:00,2,18.18,93,6.0032,5,2012,3,2
2012-03-03 06:00:00,2,18.18,93,6.0032,6,2012,3,7
2012-03-03 07:00:00,2,17.425,93,8.9981,7,2012,3,16
2012-03-03 08:00:00,3,18.94,93,0.0,8,2012,3,48
2012-03-03 09:00:00,3,19.695,87,6.0032,9,2012,3,94
2012-03-03 10:00:00,2,20.455,87,0.0,10,2012,3,168
2012-03-03 11:00:00,2,20.455,87,6.0032,11,2012,3,214
2012-03-03 12:00:00,2,21.21,67,16.9979,12,2012,3,299
2012-03-03 13:00:00,1,21.97,51,19.0012,13,2012,3,339
2012-03-03 14:00:00,2,22.725,44,23.9994,14,2012,3,430
2012-03-03 15:00:00,1,23.485,29,19.9995,15,2012,3,399
2012-03-03 16:00:00,1,24.24,27,19.9995,16,2012,3,467
2012-03-03 17:00:00,1,24.24,23,22.0028,17,2012,3,385
2012-03-03 18:00:00,1,24.24,25,16.9979,18,2012,3,303
2012-03-03 19:00:00,1,22.725,33,11.0014,19,2012,3,225
2012-03-03 20:00:00,1,21.97,30,8.9981,20,2012,3,149
2012-03-03 21:00:00,1,22.725,19,22.0028,21,2012,3,154
2012-03-03 22:00:00,1,21.97,21,8.9981,22,2012,3,134
2012-03-03 23:00:00,1,21.21,24,0.0,23,2012,3,106
2012-03-04 00:00:00,2,20.455,30,23.9994,0,2012,3,72
2012-03-04 01:00:00,2,19.695,34,12.998,1,2012,3,76
2012-03-04 02:00:00,2,17.425,40,11.0014,2,2012,3,80
2012-03-04 03:00:00,2,17.425,43,8.9981,3,2012,3,26
2012-03-04 04:00:00,2,16.665,46,12.998,4,2012,3,14
2012-03-04 05:00:00,2,15.91,46,15.0013,5,2012,3,5
2012-03-04 06:00:00,2,13.635,52,19.9995,6,2012,3,5
2012-03-04 07:00:00,2,13.635,52,19.9995,7,2012,3,23
2012-03-04 08:00:00,1,13.635,52,22.0028,8,2012,3,66
2012-03-04 09:00:00,1,13.635,49,30.0026,9,2012,3,118
2012-03-04 10:00:00,1,13.635,49,22.0028,10,2012,3,192
2012-03-04 11:00:00,1,14.395,45,26.0027,11,2012,3,256
2012-03-04 12:00:00,1,15.15,42,23.9994,12,2012,3,327
2012-03-04 13:00:00,1,16.665,37,23.9994,13,2012,3,364
2012-03-04 14:00:00,1,16.665,34,23.9994,14,2012,3,332
2012-03-04 15:00:00,1,15.91,32,35.0008,15,2012,3,334
2012-03-04 16:00:00,1,15.91,29,32.9975,16,2012,3,299
2012-03-04 17:00:00,1,14.395,31,36.9974,17,2012,3,263
2012-03-04 18:00:00,1,13.635,33,40.9973,18,2012,3,184
2012-03-04 19:00:00,1,12.88,36,32.9975,19,2012,3,132
2012-03-04 20:00:00,1,13.635,38,16.9979,20,2012,3,88
2012-03-04 21:00:00,1,13.635,36,15.0013,21,2012,3,79
2012-03-04 22:00:00,1,12.12,41,16.9979,22,2012,3,62
2012-03-04 23:00:00,1,12.88,41,12.998,23,2012,3,26
2012-03-05 00:00:00,1,11.365,44,12.998,0,2012,3,17
2012-03-05 01:00:00,1,12.12,48,8.9981,1,2012,3,6
2012-03-05 02:00:00,1,12.12,48,8.9981,2,2012,3,4
2012-03-05 03:00:00,1,11.365,51,11.0014,3,2012,3,1
2012-03-05 04:00:00,1,11.365,55,6.0032,4,2012,3,1
2012-03-05 05:00:00,1,11.365,55,6.0032,5,2012,3,18
2012-03-05 06:00:00,1,9.85,59,8.9981,6,2012,3,91
2012-03-05 07:00:00,1,9.85,59,8.9981,7,2012,3,260
2012-03-05 08:00:00,1,11.365,59,7.0015,8,2012,3,428
2012-03-05 09:00:00,2,12.88,60,6.0032,9,2012,3,197
2012-03-05 10:00:00,2,12.88,60,0.0,10,2012,3,86
2012-03-05 11:00:00,2,13.635,56,8.9981,11,2012,3,103
2012-03-05 12:00:00,2,15.15,52,0.0,12,2012,3,137
2012-03-05 13:00:00,2,12.88,55,19.9995,13,2012,3,120
2012-03-05 14:00:00,2,12.88,57,23.9994,14,2012,3,128
2012-03-05 15:00:00,2,14.395,53,12.998,15,2012,3,130
2012-03-05 16:00:00,1,13.635,45,19.9995,16,2012,3,210
2012-03-05 17:00:00,3,13.635,45,19.9995,17,2012,3,387
2012-03-05 18:00:00,3,11.365,55,43.9989,18,2012,3,375
2012-03-05 19:00:00,1,12.88,53,15.0013,19,2012,3,226
2012-03-05 20:00:00,1,11.365,37,31.0009,20,2012,3,179
2012-03-05 21:00:00,1,11.365,37,26.0027,21,2012,3,120
2012-03-05 22:00:00,1,10.605,35,22.0028,22,2012,3,78
2012-03-05 23:00:00,1,9.09,37,39.0007,23,2012,3,31
2012-03-06 00:00:00,1,10.605,37,19.9995,0,2012,3,8
2012-03-06 01:00:00,1,9.85,44,16.9979,1,2012,3,6
2012-03-06 02:00:00,1,9.85,44,15.0013,2,2012,3,4
2012-03-06 03:00:00,1,8.335,51,19.0012,3,2012,3,1
2012-03-06 04:00:00,1,8.335,51,19.9995,4,2012,3,3
2012-03-06 05:00:00,1,9.09,51,15.0013,5,2012,3,25
2012-03-06 06:00:00,1,10.605,51,7.0015,6,2012,3,102
2012-03-06 07:00:00,1,9.09,55,8.9981,7,2012,3,275
2012-03-06 08:00:00,1,9.09,59,7.0015,8,2012,3,501
2012-03-06 09:00:00,1,13.635,47,0.0,9,2012,3,233
2012-03-06 10:00:00,1,12.88,44,0.0,10,2012,3,129
2012-03-06 11:00:00,1,12.88,41,11.0014,11,2012,3,130
2012-03-06 12:00:00,1,13.635,41,7.0015,12,2012,3,138
2012-03-06 13:00:00,1,15.15,39,8.9981,13,2012,3,164
2012-03-06 14:00:00,1,15.15,36,15.0013,14,2012,3,136
2012-03-06 15:00:00,1,15.15,36,19.9995,15,2012,3,166
2012-03-06 16:00:00,1,16.665,32,19.0012,16,2012,3,250
2012-03-06 17:00:00,1,16.665,34,19.0012,17,2012,3,446
2012-03-06 18:00:00,1,15.15,42,22.0028,18,2012,3,457
2012-03-06 19:00:00,1,15.15,46,19.9995,19,2012,3,287
2012-03-06 20:00:00,1,15.91,49,12.998,20,2012,3,187
2012-03-06 21:00:00,1,15.91,49,12.998,21,2012,3,148
2012-03-06 22:00:00,1,13.635,56,11.0014,22,2012,3,106
2012-03-06 23:00:00,1,13.635,61,15.0013,23,2012,3,54
2012-03-07 00:00:00,1,12.88,65,19.0012,0,2012,3,15
2012-03-07 01:00:00,1,13.635,61,19.9995,1,2012,3,5
2012-03-07 02:00:00,1,14.395,56,19.0012,2,2012,3,4
2012-03-07 03:00:00,1,13.635,56,23.9994,3,2012,3,3
2012-03-07 04:00:00,1,12.88,61,22.0028,4,2012,3,3
2012-03-07 05:00:00,1,12.88,56,19.9995,5,2012,3,18
